source_signature,row_count,taxonomy_group,source_resolution_level,bacdive_status_original,bacdive_status_closure,bacdive_covered_main,bacdive_covered_conservative,bacdive_exact_hard,metatraits_covered,overlap_bin_main,overlap_bin_conservative
proteome:UP000000750,133,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:186103|organism:streptococcus pyogenes serotype m18 (strain mgas8232),135,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002434,90,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:370553|organism:streptococcus pyogenes serotype m12 (strain mgas2096),86,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002436,86,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002433,89,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:205921|organism:streptococcus agalactiae serotype ia (strain atcc 27591 / a909 / cdc ss700),120,target_bacteria,taxon_organism,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:319701|organism:streptococcus pyogenes serotype m28 (strain mgas6180),94,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001167,137,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001432,163,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:374930|organism:haemophilus influenzae (strain pittee),172,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001990,145,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000008547,150,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001226,149,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006743,103,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000009071,73,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000002525,211,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000607,223,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000008701,124,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000009173,120,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000000370,89,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000008841,106,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000008811,121,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000001208,104,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002725,100,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002724,110,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,False,bacdive_only,bacdive_only
proteome:UP000002709,138,target_bacteria,proteome,bacdive_species_taxid_or_synonym_match,bacdive_species_taxid_or_synonym_match,True,False,False,False,bacdive_only,neither
proteome:UP000002428,125,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000002194,149,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000000591,137,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000006564,130,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000002425,150,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000546,157,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000002276,49,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000001300,120,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5116|organism:cryphonectria parasitica (chestnut blight fungus) (endothia parasitica),2,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5076|organism:penicillium chrysogenum (penicillium notatum),21,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000001805,214,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:1311|organism:streptococcus agalactiae,4,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002530,255,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5077|organism:penicillium citrinum,6,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5599|organism:alternaria alternata (alternaria rot fungus) (torula alternata),11,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000001652,70,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000599,97,target_fungi,proteome,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5537|organism:rhodotorula mucilaginosa (yeast) (rhodotorula rubra),2,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000002162,23,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000001697,81,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002018,18,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000773,72,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
taxon:42251|organism:tuber borchii (white truffle),3,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
taxon:5503|organism:cochliobolus lunatus (filamentous fungus) (curvularia lunata),5,target_fungi,taxon_organism,not_applicable_fungi_or_non_bacdive_scope,not_applicable_fungi_or_non_bacdive_scope,False,False,False,False,neither,neither
proteome:UP000000423,38,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000002166,64,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000362,88,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000006559,87,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000000562,116,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000002192,120,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,False,neither,neither
proteome:UP000000774,63,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000002522,54,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000001928,40,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000548,29,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000001016,44,target_bacteria,proteome,bacdive_exact_culture_collection,bacdive_exact_culture_collection,True,True,True,True,both_covered,both_covered
proteome:UP000000549,30,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000000553,29,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000006822,30,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000006647,41,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000007065,15,target_bacteria,proteome,bacdive_species_candidate_unvalidated,bacdive_species_candidate_unvalidated,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000009072,33,target_bacteria,proteome,bacdive_not_found,bacdive_not_found,False,False,False,True,metatraits_only,metatraits_only
proteome:UP000000762,93,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
proteome:UP000008812,13,target_bacteria,proteome,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:393011|organism:francisella tularensis subsp. holarctica (strain osu18),88,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
taxon:393115|organism:francisella tularensis subsp. tularensis (strain fsc 198),92,target_bacteria,taxon_organism,bacdive_species_exact_name_match,bacdive_species_exact_name_match,True,False,False,True,both_covered,metatraits_only
