source_signature,row_count,taxonomy_group,species_guess,bacdive_status_closure,bacdive_validated_main,bacdive_exact_main,bacdive_nonempty_trait_count,metatraits_covered,metatraits_unique_trait_count
proteome:UP000006901,34,target_bacteria,borreliella burgdorferi,bacdive_species_exact_name_match,True,False,5,True,135
proteome:UP000006903,11,target_archaea,desulfurococcus amylolyticus,bacdive_exact_culture_collection,True,True,8,True,160
proteome:UP000006904,102,target_bacteria,buchnera aphidicola,bacdive_not_found,False,False,0,True,133
proteome:UP000006911,9,target_fungi,tuber melanosporum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000006919,1,target_bacteria,ruminococcus albus,bacdive_exact_genome,True,True,6,True,155
proteome:UP000006924,128,target_bacteria,acinetobacter baumannii,bacdive_species_exact_name_match,True,False,6,True,186
proteome:UP000007011,378,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000007013,50,target_bacteria,opitutus terrae,bacdive_exact_culture_collection,True,True,5,False,0
proteome:UP000007029,150,target_bacteria,roseobacter denitrificans,bacdive_exact_genome,True,True,8,True,155
proteome:UP000007037,183,target_bacteria,leptospira interrogans,bacdive_species_exact_name_match,True,False,5,True,144
proteome:UP000007041,16,target_bacteria,acetoanaerobium sticklandii,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000007056,54,target_bacteria,rickettsia canadensis,bacdive_species_exact_name_match,True,False,0,True,134
proteome:UP000007058,132,target_bacteria,paramagnetospirillum magneticum,bacdive_not_found,False,False,0,True,133
proteome:UP000007060,50,target_fungi,saccharomyces cerevisiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007061,2,target_bacteria,erwinia pyrifoliae,bacdive_exact_culture_collection,True,True,4,True,154
proteome:UP000007065,15,target_bacteria,mycoplasmopsis agalactiae,bacdive_species_candidate_unvalidated,False,False,4,True,134
proteome:UP000007067,364,target_bacteria,shigella boydii,bacdive_species_exact_name_match,True,False,6,True,179
proteome:UP000007069,202,target_bacteria,xanthomonas euvesicatoria,bacdive_species_exact_name_match,True,False,4,True,134
proteome:UP000007073,181,target_bacteria,geobacter metallireducens,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000007076,3,target_bacteria,kitasatospora setae,bacdive_exact_genome,True,True,5,True,149
proteome:UP000007077,1,target_bacteria,marinobacter adhaerens,bacdive_exact_culture_collection,True,True,6,True,158
proteome:UP000007089,89,target_bacteria,anaeromyxobacter dehalogenans,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000007094,121,target_bacteria,acinetobacter baumannii,bacdive_species_exact_name_match,True,False,6,True,186
proteome:UP000007096,195,target_bacteria,bacillus cereus,bacdive_species_exact_name_match,True,False,3,True,201
proteome:UP000007097,368,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000007104,231,target_bacteria,brucella suis,bacdive_species_taxid_or_synonym_match,True,False,9,False,0
proteome:UP000007115,1,target_fungi,hypocrea virens,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007129,6,target_fungi,macrophomina phaseolina,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007136,78,target_bacteria,methylorubrum populi,bacdive_exact_culture_collection,True,True,8,True,151
proteome:UP000007137,94,target_bacteria,mycobacteroides abscessus,bacdive_species_candidate_unvalidated,False,False,0,True,161
proteome:UP000007177,11,target_bacteria,acetobacterium woodii,bacdive_exact_culture_collection,True,True,5,True,132
proteome:UP000007241,8,target_fungi,batrachochytrium dendrobatidis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007254,1,target_bacteria,winmispira thermophila,bacdive_species_taxid_or_synonym_match,True,False,5,False,0
proteome:UP000007307,30,target_bacteria,anaplasma marginale,bacdive_not_found,False,False,0,True,133
proteome:UP000007322,5,target_fungi,thermothelomyces thermophilus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007360,1,target_archaea,methanobacterium formicicum,bacdive_exact_culture_collection,True,True,5,False,0
proteome:UP000007397,1,target_bacteria,halobacillus halophilus,bacdive_exact_culture_collection,True,True,9,True,87
proteome:UP000007437,4,target_bacteria,mycetohabitans rhizoxinica,bacdive_exact_culture_collection,True,True,6,True,39
proteome:UP000007477,7,target_bacteria,acinetobacter pittii,bacdive_species_exact_name_match,True,False,4,True,179
proteome:UP000007485,4,target_archaea,vulcanisaeta moutnovskia,bacdive_not_found,False,False,0,True,131
proteome:UP000007490,2,target_archaea,methanobacterium lacus,bacdive_species_exact_name_match,True,False,4,False,0
proteome:UP000007703,9,target_fungi,clavispora lusitaniae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007719,58,target_bacteria,dictyoglomus turgidum,bacdive_exact_culture_collection,True,True,7,True,145
proteome:UP000007721,116,target_bacteria,geotalea daltonii,bacdive_exact_culture_collection,True,True,7,True,136
proteome:UP000007722,5,target_archaea,methanococcus voltae,bacdive_species_exact_name_match,True,False,3,False,0
proteome:UP000007723,104,target_bacteria,caldicellulosiruptor bescii,bacdive_exact_culture_collection,True,True,6,False,0
proteome:UP000007726,104,target_bacteria,desulfitobacterium hafniense,bacdive_exact_culture_collection,True,True,9,True,146
proteome:UP000007727,68,target_bacteria,campylobacter lari,bacdive_species_exact_name_match,True,False,4,True,166
proteome:UP000007730,90,target_bacteria,afipia carboxidovorans,bacdive_exact_genome,True,True,4,True,133
proteome:UP000007735,2,target_bacteria,rhizobium fredii,bacdive_species_candidate_unvalidated,False,False,8,False,0
proteome:UP000007753,10,target_bacteria,sphingobium indicum,bacdive_exact_culture_collection,True,True,9,True,180
proteome:UP000007794,117,target_bacteria,candidatus blochmanniella pennsylvanica,bacdive_not_found,False,False,0,False,0
proteome:UP000007803,1,target_bacteria,sulfurimonas autotrophica,bacdive_exact_culture_collection,True,True,5,True,138
proteome:UP000007805,1,target_fungi,cryptococcus gattii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007807,2,target_archaea,methanothrix soehngenii,bacdive_exact_culture_collection,True,True,4,False,0
proteome:UP000007809,3,target_bacteria,pseudonocardia dioxanivorans,bacdive_exact_genome,True,True,9,True,154
proteome:UP000007842,15,target_bacteria,streptantibioticus cattleyicolor,bacdive_not_found,False,False,0,True,156
proteome:UP000007843,2,target_bacteria,klebsiella michiganensis,bacdive_species_exact_name_match,True,False,4,False,0
proteome:UP000007882,1,target_bacteria,actinoplanes missouriensis,bacdive_exact_culture_collection,True,True,6,True,101
proteome:UP000007883,7,target_bacteria,rubrivivax gelatinosus,bacdive_species_exact_name_match,True,False,5,True,148
proteome:UP000007934,2,target_bacteria,helicobacter felis,bacdive_exact_culture_collection,True,True,7,True,135
proteome:UP000007938,2,target_bacteria,alicycliphilus denitrificans,bacdive_exact_culture_collection,True,True,9,True,146
proteome:UP000007954,1,target_archaea,haloquadratum walsbyi,bacdive_exact_culture_collection,True,True,4,False,0
proteome:UP000007962,36,target_bacteria,beutenbergia cavernae,bacdive_exact_culture_collection,True,True,9,True,154
proteome:UP000007963,111,target_fungi,aspergillus terreus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000007966,359,target_bacteria,pectobacterium atrosepticum,bacdive_species_exact_name_match,True,False,4,True,167
proteome:UP000007967,6,target_bacteria,kribbella flavida,bacdive_exact_culture_collection,True,True,9,True,154
proteome:UP000007969,93,target_bacteria,clostridium kluyveri,bacdive_exact_genome,True,True,5,True,135
proteome:UP000007978,3,target_fungi,fusarium pseudograminearum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008004,2,target_bacteria,mycobacterium intracellulare,bacdive_species_exact_name_match,True,False,1,True,158
proteome:UP000008043,3,target_bacteria,streptomyces davaonensis,bacdive_exact_culture_collection,True,True,8,True,152
proteome:UP000008044,1,target_bacteria,pectobacterium parmentieri,bacdive_species_exact_name_match,True,False,7,True,141
proteome:UP000008062,15,target_fungi,zymoseptoria tritici,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008064,1,target_fungi,serpula lacrymans,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008066,5,target_fungi,thermochaetoides thermophila,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008070,11,target_bacteria,methylorubrum extorquens,bacdive_exact_culture_collection,True,True,8,True,166
proteome:UP000008073,10,target_fungi,saccharomyces cerevisiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008075,8,target_bacteria,xenorhabdus nematophila,bacdive_exact_culture_collection,True,True,9,True,151
proteome:UP000008080,110,target_bacteria,bdellovibrio bacteriovorus,bacdive_exact_culture_collection,True,True,4,True,135
proteome:UP000008148,288,target_bacteria,citrobacter koseri,bacdive_species_exact_name_match,True,False,4,True,190
proteome:UP000008152,203,target_bacteria,vibrio campbellii,bacdive_exact_genome,True,True,9,True,173
proteome:UP000008177,1,target_fungi,botryotinia fuckeliana,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008178,4,target_bacteria,roseburia hominis,bacdive_exact_culture_collection,True,True,6,True,155
proteome:UP000008183,259,target_bacteria,thermotoga maritima,bacdive_exact_genome,True,True,5,True,134
proteome:UP000008185,388,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
proteome:UP000008186,285,target_bacteria,shewanella oneidensis,bacdive_exact_genome,True,True,9,True,146
proteome:UP000008198,104,target_bacteria,helicobacter pylori,bacdive_species_exact_name_match,True,False,5,True,177
proteome:UP000008199,360,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000008204,87,target_bacteria,rippkaea orientalis,bacdive_not_found,False,False,0,False,0
proteome:UP000008205,336,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000008207,64,target_bacteria,methylobacterium nodulans,bacdive_exact_culture_collection,True,True,8,True,143
proteome:UP000008210,211,target_bacteria,cupriavidus necator,bacdive_exact_genome,True,True,4,True,158
proteome:UP000008212,78,target_bacteria,treponema denticola,bacdive_exact_genome,True,True,5,True,134
proteome:UP000008216,342,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
proteome:UP000008220,123,target_bacteria,clostridium novyi,bacdive_species_exact_name_match,True,False,4,True,152
proteome:UP000008221,85,target_bacteria,acidothermus cellulolyticus,bacdive_exact_culture_collection,True,True,4,True,136
proteome:UP000008229,1,target_bacteria,conexibacter woesei,bacdive_exact_culture_collection,True,True,9,True,155
proteome:UP000008243,50,target_archaea,haloferax volcanii,bacdive_exact_genome,True,True,4,False,0
proteome:UP000008289,106,target_bacteria,dehalococcoides mccartyi,bacdive_exact_culture_collection,True,True,4,True,136
proteome:UP000008291,175,target_bacteria,thiobacillus denitrificans,bacdive_species_exact_name_match,True,False,3,True,162
proteome:UP000008315,3,target_bacteria,methylotuvimicrobium alcaliphilum,bacdive_exact_culture_collection,True,True,8,True,137
proteome:UP000008319,210,target_bacteria,proteus mirabilis,bacdive_species_exact_name_match,True,False,0,True,187
proteome:UP000008320,59,target_bacteria,ehrlichia chaffeensis,bacdive_exact_culture_collection,True,True,0,True,132
proteome:UP000008321,315,target_bacteria,salmonella enterica,bacdive_exact_designation,True,True,9,True,210
proteome:UP000008322,320,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
proteome:UP000008323,15,target_bacteria,phytoplasma australiense,bacdive_not_found,False,False,0,True,133
proteome:UP000008330,137,target_bacteria,rhizobium leguminosarum,bacdive_species_exact_name_match,True,False,8,False,0
proteome:UP000008332,181,target_bacteria,rhodoferax ferrireducens,bacdive_species_candidate_unvalidated,False,False,4,True,137
proteome:UP000008335,15,target_fungi,saccharomyces cerevisiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008383,7,target_fungi,trichophyton verrucosum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008461,10,target_bacteria,haliscomenobacter hydrossis,bacdive_exact_genome,True,True,4,False,0
proteome:UP000008514,1,target_bacteria,psychroflexus torquis,bacdive_exact_culture_collection,True,True,0,False,0
proteome:UP000008525,3,target_bacteria,escherichia coli,bacdive_exact_genome,True,True,8,True,218
proteome:UP000008536,11,target_fungi,zygosaccharomyces rouxii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008540,263,target_bacteria,pseudomonas protegens,bacdive_species_exact_name_match,True,False,5,True,200
proteome:UP000008541,111,target_bacteria,clostridium botulinum,bacdive_species_exact_name_match,True,False,0,True,157
proteome:UP000008544,71,target_bacteria,candidatus desulforudis audaxviator,bacdive_not_found,False,False,0,True,132
proteome:UP000008545,155,target_bacteria,brucella suis,bacdive_species_taxid_or_synonym_match,True,False,9,False,0
proteome:UP000008547,150,target_bacteria,actinobacillus pleuropneumoniae,bacdive_species_exact_name_match,True,False,5,True,174
proteome:UP000008548,115,target_bacteria,rickettsia felis,bacdive_not_found,False,False,0,True,132
proteome:UP000008550,69,target_bacteria,heliomicrobium modesticaldum,bacdive_exact_culture_collection,True,True,5,True,134
proteome:UP000008555,107,target_bacteria,coxiella burnetii,bacdive_species_exact_name_match,True,False,0,True,135
proteome:UP000008556,325,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
proteome:UP000008558,44,target_bacteria,acholeplasma laidlawii,bacdive_species_exact_name_match,True,False,4,True,140
proteome:UP000008560,3,target_bacteria,bacteroides fragilis,bacdive_exact_designation,True,True,5,False,0
proteome:UP000008561,67,target_bacteria,desulfosudis oleivorans,bacdive_exact_culture_collection,True,True,5,True,133
proteome:UP000008630,1,target_bacteria,bacteroides helcogenes,bacdive_exact_culture_collection,True,True,6,False,0
proteome:UP000008639,2,target_bacteria,pseudarthrobacter phenanthrenivorans,bacdive_exact_culture_collection,True,True,9,True,153
proteome:UP000008673,3,target_fungi,ogataea parapolymorpha,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
proteome:UP000008674,112,target_bacteria,salinibacter ruber,bacdive_exact_culture_collection,True,True,8,False,0
