trait_id,trait_name,prediction_scope,file_name,taxonomy_namespace,taxonomic_rank,metatraits_trait_name,unit,group_1,group_2,ontology_ids,databases,example_taxon_id,example_taxon_name,example_consensus_value,example_minimum,example_median,example_mean,example_maximum,why_matched,boundary_note
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,354524460,Acidobacteriaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,2088988400,Acidothermaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,510566438,Aciduliprofundaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,JGI/GOLD/IMG=2025-07-29,512080888,Actinomarinaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,300353966,Actinomycetaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,534118293,Actinopolymorphaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,726709100,Acutalibacteraceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,418417608,Aeribacillaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,488720778,Aerococcaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1388292156,Aeromonadaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,JGI/GOLD/IMG=2025-07-29,1180519614,Aestuariivirgaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,1529274800,Afifellaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29,980979208,Aggregatilineaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29,1476734845,Ahniellaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1217766786,Akkermansiaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29,1379861894,AKS1,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,837857257,Alcanivoracaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29,1748840100,Algiphilaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1842749628,Alicyclobacillaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,386430198,Alkalibacillaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1544771507,Alkalibacteraceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1149066213,Alkalispirochaetaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1763759227,Alteromonadaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,1953328682,Aminiphilaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,825025696,Aminobacteriaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,1149948969,Ammonificaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,405828086,Amoebophilaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,515410228,Amorphaceae,false,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;BV-BRC=2025-07-29;JGI/GOLD=2025-07-29;JGI/GOLD/IMG=2025-07-29,223512156,Amphibacillaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BacDive=2025-07-29;JGI/GOLD/IMG=2025-07-29,180628341,Anaerobacillaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F12,cell_envelope_gram,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,gram positive,boolean,Morphology,Cell envelope,OMP:0000188,BV-BRC=2025-07-29;JGI/GOLD/IMG=2025-07-29,28067372,Anaerofustaceae,true,NA,NA,NA,NA,group_2:exact=~Cell envelope,Primary signal: group_2 EXACTLY 'Cell envelope'.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,929049184,0-14-0-20-40-13,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,165559233,0-14-0-80-44-23,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,2057107470,0-14-0-80-59-12,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,980929432,0-14-0-80-60-11,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,495931365,01-FULL-45-15b,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1879272904,02-FULL-45-10c,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1109772479,1-14-0-10-31-34,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1729449137,1-14-0-10-40-38,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,606509743,1-14-0-10-41-12,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1223959005,1-14-0-10-42-12,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e,1602257932,1-14-0-10-42-19,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,621118134,1-14-0-10-43-13,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,858815153,1-14-0-10-44-23,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86,868383462,1-14-0-10-45-34,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86,1563564256,1-14-0-20-47-16,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1069637774,1-14-0-20-49-13,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,223750323,1-14-0-20-64-10,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1113309094,1-14-2-50-48-13,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,651849632,13-1-40CM-64-14,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1421590683,1604HC,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;Traitar:proGenomes3=8bd7d86,1728940786,16-39-46,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1859961409,172606-1,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,618313202,2013-40CM-41-45,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1060972233,2-01-FULL-39-13,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,377377779,2-01-FULL-39-33,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1633691174,2-01-FULL-40-14,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,16529870,2-01-FULL-41-18,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,754833786,2-01-FULL-43-14,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:proGenomes3=8bd7d86;Traitar:SPIREv1=8bd7d86,1213064403,2-01-FULL-45-10,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:proGenomes3=a1bef3e;BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,75825233,2-01-FULL-45-33,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,2029196542,2-01-FULL-46-14,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1816990637,2-01-FULL-50-11,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,659345777,2-01-FULL-51-21,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1705026443,2-01-FULL-52-15,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
F13,sporulation,all,gtdb_family_summary_all.tsv.gz,gtdb,family,sporulation,boolean,Physiology,Sporulation,GO:0043934,BacDive-AI:SPIREv1=a1bef3e;Traitar:SPIREv1=8bd7d86,1552003277,2-01-FULL-56-20,false,NA,NA,NA,NA,group_2:contains~~Sporulation,Primary signal: group_2=Sporulation.
